Solution index,Edge index,Total cell-cell edges,Edges colored,Color percentage
119,1139,2425,1285,0.529896907216495
128,1139,2425,1285,0.529896907216495
136,1139,2425,1285,0.529896907216495
141,1139,2425,1285,0.529896907216495
146,1139,2425,1285,0.529896907216495
152,1139,2425,1285,0.529896907216495
154,1139,2425,1285,0.529896907216495
167,1139,2425,1285,0.529896907216495
185,1139,2425,1285,0.529896907216495
193,1139,2425,1285,0.529896907216495
206,1139,2425,1285,0.529896907216495
212,1139,2425,1285,0.529896907216495
221,1139,2425,1285,0.529896907216495
224,1139,2425,1285,0.529896907216495
245,1139,2425,1285,0.529896907216495
256,1139,2425,1285,0.529896907216495
266,1139,2425,1285,0.529896907216495
275,1139,2425,1285,0.529896907216495
281,1139,2425,1285,0.529896907216495
286,1139,2425,1285,0.529896907216495
299,1139,2425,1285,0.529896907216495
305,1139,2425,1285,0.529896907216495
321,1139,2425,1285,0.529896907216495
123,1142,2430,1287,0.52962962962963
142,1142,2430,1287,0.52962962962963
155,1142,2430,1287,0.52962962962963
164,1142,2430,1287,0.52962962962963
175,1142,2430,1287,0.52962962962963
177,1142,2430,1287,0.52962962962963
183,1142,2430,1287,0.52962962962963
190,1142,2430,1287,0.52962962962963
196,1142,2430,1287,0.52962962962963
203,1142,2430,1287,0.52962962962963
209,1142,2430,1287,0.52962962962963
213,1142,2430,1287,0.52962962962963
215,1142,2430,1287,0.52962962962963
238,1142,2430,1287,0.52962962962963
247,1142,2430,1287,0.52962962962963
253,1142,2430,1287,0.52962962962963
265,1142,2430,1287,0.52962962962963
273,1142,2430,1287,0.52962962962963
277,1142,2430,1287,0.52962962962963
292,1142,2430,1287,0.52962962962963
297,1142,2430,1287,0.52962962962963
303,1142,2430,1287,0.52962962962963
313,1142,2430,1287,0.52962962962963
316,1142,2430,1287,0.52962962962963
118,1144,2433,1288,0.529387587340732
133,1144,2433,1288,0.529387587340732
151,1144,2433,1288,0.529387587340732
153,1144,2433,1288,0.529387587340732
162,1144,2433,1288,0.529387587340732
165,1144,2433,1288,0.529387587340732
181,1144,2433,1288,0.529387587340732
205,1144,2433,1288,0.529387587340732
218,1144,2433,1288,0.529387587340732
225,1144,2433,1288,0.529387587340732
236,1144,2433,1288,0.529387587340732
244,1144,2433,1288,0.529387587340732
263,1144,2433,1288,0.529387587340732
283,1144,2433,1288,0.529387587340732
288,1144,2433,1288,0.529387587340732
294,1144,2433,1288,0.529387587340732
298,1144,2433,1288,0.529387587340732
317,1144,2433,1288,0.529387587340732
126,1289,2437,1147,0.470660648338121
144,1289,2437,1147,0.470660648338121
163,1289,2437,1147,0.470660648338121
174,1289,2437,1147,0.470660648338121
186,1289,2437,1147,0.470660648338121
191,1289,2437,1147,0.470660648338121
198,1289,2437,1147,0.470660648338121
216,1289,2437,1147,0.470660648338121
227,1289,2437,1147,0.470660648338121
234,1289,2437,1147,0.470660648338121
254,1289,2437,1147,0.470660648338121
259,1289,2437,1147,0.470660648338121
269,1289,2437,1147,0.470660648338121
284,1289,2437,1147,0.470660648338121
300,1289,2437,1147,0.470660648338121
307,1289,2437,1147,0.470660648338121
311,1289,2437,1147,0.470660648338121
122,1285,2420,1134,0.468595041322314
127,1285,2420,1134,0.468595041322314
131,1285,2420,1134,0.468595041322314
143,1285,2420,1134,0.468595041322314
156,1285,2420,1134,0.468595041322314
160,1285,2420,1134,0.468595041322314
166,1285,2420,1134,0.468595041322314
172,1285,2420,1134,0.468595041322314
187,1285,2420,1134,0.468595041322314
192,1285,2420,1134,0.468595041322314
199,1285,2420,1134,0.468595041322314
217,1285,2420,1134,0.468595041322314
228,1285,2420,1134,0.468595041322314
235,1285,2420,1134,0.468595041322314
242,1285,2420,1134,0.468595041322314
249,1285,2420,1134,0.468595041322314
252,1285,2420,1134,0.468595041322314
260,1285,2420,1134,0.468595041322314
285,1285,2420,1134,0.468595041322314
290,1285,2420,1134,0.468595041322314
306,1285,2420,1134,0.468595041322314
314,1285,2420,1134,0.468595041322314
320,1285,2420,1134,0.468595041322314
114,1349,2426,1076,0.443528441879637
125,1349,2426,1076,0.443528441879637
132,1349,2426,1076,0.443528441879637
140,1349,2426,1076,0.443528441879637
147,1349,2426,1076,0.443528441879637
148,1349,2426,1076,0.443528441879637
169,1349,2426,1076,0.443528441879637
171,1349,2426,1076,0.443528441879637
188,1349,2426,1076,0.443528441879637
210,1349,2426,1076,0.443528441879637
214,1349,2426,1076,0.443528441879637
223,1349,2426,1076,0.443528441879637
232,1349,2426,1076,0.443528441879637
240,1349,2426,1076,0.443528441879637
246,1349,2426,1076,0.443528441879637
251,1349,2426,1076,0.443528441879637
262,1349,2426,1076,0.443528441879637
279,1349,2426,1076,0.443528441879637
295,1349,2426,1076,0.443528441879637
310,1349,2426,1076,0.443528441879637
318,1349,2426,1076,0.443528441879637
115,2192,2425,232,0.095670103092784
124,2192,2425,232,0.095670103092784
130,2192,2425,232,0.095670103092784
150,2192,2425,232,0.095670103092784
159,2192,2425,232,0.095670103092784
168,2192,2425,232,0.095670103092784
170,2192,2425,232,0.095670103092784
184,2192,2425,232,0.095670103092784
189,2192,2425,232,0.095670103092784
197,2192,2425,232,0.095670103092784
202,2192,2425,232,0.095670103092784
207,2192,2425,232,0.095670103092784
211,2192,2425,232,0.095670103092784
233,2192,2425,232,0.095670103092784
241,2192,2425,232,0.095670103092784
258,2192,2425,232,0.095670103092784
272,2192,2425,232,0.095670103092784
280,2192,2425,232,0.095670103092784
287,2192,2425,232,0.095670103092784
291,2192,2425,232,0.095670103092784
302,2192,2425,232,0.095670103092784
304,2192,2425,232,0.095670103092784
319,2192,2425,232,0.095670103092784
1000,1138,2438,1299,0.5328137817883511
